#{"t_start": 1774803015.1120923, "env_id": "None"}
r,l,t
-196.126896,200,75.830738
2.22033,14,75.858814
-198.751706,200,77.230437
-6.374555,13,77.256286
19.697722,14,77.270826
0.727864,12,77.28272
-0.725925,13,77.293015
-8.202606,15,77.310642
6.05,13,77.314291
-5.756854,11,77.332595
-195.975485,200,77.517989
31.924555,11,77.53039
-10.99097,12,77.541168
19.722915,10,77.552237
-4.05,11,77.564226
19.888803,10,77.564226
-206.889433,200,77.730471
-202.05,200,77.913697
7.546088,12,77.913697
-11.415845,13,77.94158
22.48824,12,77.950146
3.92033,11,77.963696
11.538803,14,77.980676
16.366667,12,77.993514
13.555737,11,78.005614
11.431641,13,78.016722
-9.253777,31,78.04703
-5.703767,13,78.060689
3.084974,12,78.078244
0.525903,12,78.091727
-198.131365,200,78.274838
0.222136,12,78.288373
-200.908108,200,78.476388
-10.248039,13,78.497919
19.510445,13,78.52311
14.177769,13,78.539595
1.846211,14,78.556608
13.232359,14,78.58258
18.236996,10,78.607896
-8.994272,13,78.667418
8.777769,12,78.700886
6.622205,14,78.721647
-4.534718,14,78.740457
-2.713064,12,78.753634
-4.4,12,78.768009
-202.474515,200,79.026069
-1.426516,11,79.050035
-198.471676,200,81.642863
15.016667,12,81.659956
-3.761103,15,81.68063
23.303126,12,81.6953
2.389768,12,81.716859
1.475903,12,81.742548
3.649111,11,81.763744
-0.101961,11,81.791901
3.956248,12,81.839556
-13.920563,13,81.875864
7.766953,13,81.902687
9.162878,13,81.924883
18.544531,10,81.94303
-2.356291,14,81.978379
4.542136,13,82.036384
-1.154226,12,82.073568
20.860375,12,82.097081
16.542111,10,82.115613
14.945011,11,82.136164
-200.192136,200,82.396631
20.333075,10,82.407432
19.972915,12,82.421745
-1.705728,12,82.437589
-12.144272,13,82.456473
5.031153,12,82.484252
-10.55,15,82.507342
6.170287,12,82.523107
-0.225925,13,82.538885
11.92398,13,82.562125
2.3,13,82.582646
-6.277864,13,82.599932
4.083477,13,82.614877
5.349111,14,82.629398
-2.774555,11,82.641978
5.070684,11,82.653508
-196.148039,200,82.836737
-2.206291,10,82.849747
-197.95,200,83.04974
21.038872,11,83.060925
-1.576516,11,83.073628
-7.494345,10,83.084741
3.5,14,83.096752
-5.678427,14,83.108815
0.472136,12,83.122477
1.091573,10,83.133779
-6.103767,11,83.15055
7.331546,12,83.166702
-6.035281,11,83.182218
23.821884,13,83.193836
1.348194,13,83.21192
-3.421573,10,83.226673
-7.882675,12,83.242125
-0.57967,11,83.256223
-11.871573,12,83.271458
-1.361033,14,83.284527
-4.2,12,83.298316
4.365525,12,83.311445
-198.331365,200,83.513813
-0.0,13,83.529891
-0.018967,10,83.541036
2.1,12,83.554554
-0.477864,12,83.570154
3.398039,11,83.58265
2.720499,11,83.591653
16.869086,11,83.604169
-1.201961,10,83.61779
20.077769,13,83.637245
8.245826,11,83.653763
-6.293709,12,83.668462
-7.713708,12,83.68254
1.098039,13,83.69314
-202.721326,200,83.930683
-2.343146,11,83.948802
7.022205,12,83.958897
36.255374,11,83.970914
-14.227864,13,83.986108
4.865525,11,84.002932
-6.85,11,84.018028
2.096211,11,84.03021
-199.367564,200,85.895297
4.899111,10,85.908357
-1.075925,11,85.923987
5.524515,10,85.938517
4.042136,13,85.957054
8.076223,13,85.974113
4.761904,14,85.992136
-8.346211,15,86.021222
-4.85,10,86.038402
3.5,12,86.057299
-16.213708,13,86.073183
-3.5,12,86.087712
20.758802,13,86.102232
-5.652419,14,86.12027
8.309812,11,86.135254
-18.022205,13,86.153795
14.58406,11,86.172047
11.431641,12,86.187565
1.52033,10,86.200866
-203.139411,200,86.469327
-8.346078,13,86.483435
4.661904,10,86.495026
3.727864,11,86.508191
-0.272136,12,86.521751
4.183477,13,86.537089
19.104482,13,86.551831
-0.608815,11,86.56544
-198.474595,200,86.770957
7.177864,13,86.786059
15.894971,12,86.798642
-4.25,12,86.810284
-1.576516,15,86.828383
1.321573,9,86.840579
17.036666,10,86.854772
15.834164,14,86.876884
3.768473,11,86.901943
5.248363,11,86.917944
-6.005728,11,86.932778
23.423521,12,86.948987
-9.777864,11,86.960883
-0.998684,12,86.976689
21.576886,12,87.002591
13.340742,10,87.018112
-2.897581,9,87.02907
4.277821,10,87.043726
-0.753789,13,87.066323
38.595146,13,87.088047
-5.743709,10,87.103563
3.315525,14,87.123689
7.11022,11,87.136791
21.326704,12,87.15431
-14.274515,10,87.167138
1.127864,14,87.18403
2.046211,12,87.197037
-1.574555,12,87.21415
3.091902,13,87.232666
-3.297581,15,87.253933
-1.233592,12,87.27059
1.596211,11,87.289402
-8.224075,12,87.308026
-7.777864,10,87.32489
-203.88238,200,87.586336
19.168494,9,87.603766
0.45,14,87.624561
-6.911904,14,87.647304
5.598363,13,87.661805
13.406504,13,87.677041
14.223521,14,87.691566
6.622205,11,87.70368
21.398213,13,87.717825
-3.206854,10,87.731216
5.35238,12,87.752239
17.060939,12,87.770504
11.885425,13,87.785607
24.256278,14,87.801717
-8.832675,11,87.810246
-3.727864,9,87.819884
1.95,15,87.834245
6.792072,12,87.846254
0.748194,15,87.862287
-0.227864,12,87.874706
-11.316408,11,87.889852
-11.12033,13,87.907367
4.442136,11,87.922489
6.331793,12,87.939021
1.748194,11,87.951237
-1.377864,11,87.964427
1.227864,9,87.975031
5.277864,12,87.992149
-4.155305,11,88.009706
2.901705,13,88.027659
-5.55,12,88.042494
4.811904,11,88.057508
-1.075925,13,88.075133
2.488897,10,88.087564
-6.502419,10,88.098563
16.860939,10,88.11059
-4.845496,11,88.127189
0.471573,15,88.144349
11.714247,13,88.158471
-2.428344,13,88.173577
7.242072,12,88.186109
-8.096128,15,88.202259
5.80238,11,88.21659
-5.796211,11,88.228182
-6.056854,10,88.241563
5.743407,12,88.258588
-2.677864,15,88.27571
-6.121656,13,88.292093
16.276127,14,88.307608
1.019612,13,88.325749
4.411904,12,88.344236
-11.665525,14,88.368006
2.121573,13,88.3864
-2.872136,9,88.402519
20.639105,14,88.423249
-0.225925,13,88.442353
-7.261103,12,88.459873
1.448194,14,88.479115
-2.590773,15,88.50275
-1.35,12,89.937202
5.377864,12,89.952073
23.353126,12,89.965448
7.816953,15,89.986995
14.634368,11,89.998616
-206.275485,200,90.185212
-15.642136,13,90.203246
21.273521,11,90.215777
16.849342,10,90.225772
12.477769,12,90.240807
-7.237418,11,90.255431
11.502325,12,90.270951
-3.513453,10,90.285531
-0.953789,14,90.308008
-7.2,13,90.335458
-6.146233,13,90.354677
5.65941,12,90.394178
1.798194,11,90.433877
14.703603,12,90.461869
-18.620499,14,90.495581
-6.027864,13,90.540616
-18.142136,14,90.566764
-0.301961,12,90.584194
4.898363,11,90.602718
4.427821,12,90.618828
17.699342,14,90.636355
1.92033,13,90.664775
-4.725882,12,90.679953
1.3,10,90.691545
35.633962,14,90.718161
1.448039,12,90.740491
-2.647581,11,90.758808
12.349342,11,90.778758
-5.946379,10,90.79222
-6.343709,12,90.808743
2.493389,12,90.825408
-8.394272,14,90.850599
-4.978427,12,90.867695
-1.55,11,90.887213
-197.50874,200,91.172972
-209.1,200,91.376571
-8.732675,11,91.390691
-8.646211,11,91.404912
-5.4,12,91.419103
1.477864,14,91.436938
7.6777,10,91.450754
-8.132675,12,91.466013
-4.0,11,91.479857
22.64699,12,91.493954
-2.347581,14,91.514573
-0.95,12,91.529079
36.244272,10,91.5431
11.400997,12,91.555317
-3.822136,11,91.568484
11.376503,12,91.583034
-5.943709,12,91.59977
-0.025445,9,91.609391
34.217366,10,91.624028
6.398427,9,91.637987
-6.374555,10,91.65015
18.155633,11,91.666247
-2.272136,14,91.685063
3.677864,10,91.698354
-11.921573,11,91.710019
-4.927795,15,91.726046
22.789673,14,91.743138
18.708802,14,91.759708
-3.134475,13,91.772348
-1.472136,10,91.784497
-5.727864,11,91.795505
2.149111,13,91.809536
-3.006854,13,91.82625
-2.711103,11,91.839485
1.648194,11,91.854571
17.836996,13,91.868733
17.602278,12,91.885245
17.536996,10,91.89987
11.366667,10,91.910497
15.532511,10,91.92515
25.869126,14,91.945568
-13.25,11,91.958652
-2.924555,14,91.974246
5.787981,12,91.994282
-199.366408,200,92.269738
-0.5,13,92.291025
-12.692136,14,92.310309
17.966667,12,92.32459
23.148459,12,92.340573
1.798194,13,92.360836
18.954647,12,92.37935
29.943071,10,92.397966
-4.551961,11,92.419529
-4.196211,12,92.441251
-203.501961,200,94.192437
4.292136,15,94.211454
5.45238,10,94.224508
1.343146,11,94.237147
20.515657,12,94.252572
-6.571656,11,94.265084
3.048039,13,94.279112
3.42,13,94.292149
11.991222,11,94.306172
9.754651,14,94.324811
-3.7,10,94.335852
-4.422136,13,94.351368
1.327864,13,94.365416
-9.585919,14,94.378917
7.931546,14,94.393117
-203.431546,200,94.605977
5.981793,13,94.62651
27.146211,13,94.648794
-0.724555,13,94.666904
2.296211,15,94.700126
-2.905903,9,94.716728
19.583075,13,94.735027
3.437098,13,94.7598
-3.228344,12,94.791543
6.910939,11,94.813007
1.841902,11,94.828218
6.592072,12,94.843289
-6.856854,13,94.867213
-198.35,200,95.151629
19.18824,10,95.16718
13.962795,10,95.179323
-4.374555,14,95.196111
-4.172136,13,95.21074
0.95,12,95.224859
21.951637,11,95.239042
15.023521,12,95.252547
3.074515,13,95.268642
-2.964891,12,95.28342
6.531793,14,95.301944
-204.544383,200,95.518575
-4.0,11,95.534211
-2.356854,10,95.546583
-13.871573,13,95.562198
34.399111,11,95.576206
-6.128427,12,95.589732
-1.874555,13,95.607405
-13.365525,14,95.6246
19.265777,13,95.643717
0.175903,11,95.656832
-8.161904,13,95.670058
8.15958,12,95.682571
17.416667,10,95.693195
-0.124555,12,95.706876
21.277163,11,95.719814
-0.062652,13,95.73999
18.758802,14,95.75676
-2.522136,11,95.773167
-2.156854,11,95.785184
1.348194,13,95.801813
4.35,11,95.813915
18.108239,10,95.824888
-8.898039,15,95.842667
4.870684,13,95.863325
17.06486,11,95.874962
3.977864,12,95.890145
4.711904,12,95.903666
-0.728427,13,95.917192
3.271573,14,95.931303
-3.327864,10,95.941932
-4.85,13,95.957903
14.862878,12,95.971507
8.804651,12,95.985422
5.099111,10,95.997425
12.423911,13,96.010446
-14.399111,13,96.024532
-198.742457,200,96.218404
-6.421656,12,96.232482
14.632511,11,96.243488
2.359812,11,96.25685
1.498194,13,96.273988
2.90946,12,96.28932
-4.771573,14,96.306002
2.606991,13,96.326493
-0.073773,10,96.339708
18.873897,13,96.354831
14.457636,13,96.369954
0.948194,11,96.381476
6.904651,13,96.395048
-3.5,12,96.408959
9.47731,10,96.422884
8.05153,12,96.440987
4.3,14,96.466081
8.542423,10,96.475904
17.679772,11,96.490245
0.025903,13,96.508662
22.291222,13,96.526693
4.411904,11,96.547804
3.550069,11,96.564493
4.161904,10,96.576096
16.307676,12,96.592309
17.166667,10,96.607509
8.574515,13,96.622674
-195.794962,200,98.078706
-0.904226,12,98.096839
3.967962,10,98.099848
1.898194,13,98.113247
1.143389,12,98.129354
-1.878427,12,98.145367
38.178427,12,98.158713
-200.501706,200,98.31453
-1.225925,9,98.324551
1.36758,11,98.334669
14.799342,11,98.34542
-8.266408,14,98.359044
5.35,11,98.36201
-5.806854,12,98.378836
9.092423,14,98.395351
16.93824,13,98.408989
-4.022136,12,98.412071
18.52857,13,98.429195
9.816667,11,98.445311
14.088323,14,98.460547
-2.206291,13,98.474132
37.522205,12,98.48479
19.056196,12,98.495373
-0.912652,12,98.508737
-200.705797,200,98.679794
9.474814,13,98.697496
12.003603,10,98.708654
0.05,13,98.721959
-12.477864,12,98.734454
6.149111,16,98.752395
-9.146211,12,98.762086
0.22033,9,98.775525
-16.492136,15,98.790757
6.722205,15,98.805942
13.395094,11,98.818508
5.065525,12,98.836939
7.36022,15,98.857425
-1.127864,11,98.880842
-2.35,12,98.898702
-4.711904,15,98.930604
1.943389,13,98.954611
-203.763865,200,99.158832
7.246088,13,99.172043
-4.214891,11,99.183556
-0.954226,10,99.192153
-1.325925,14,99.206854
17.008569,11,99.218964
19.155633,11,99.229513
-5.354248,12,99.242171
8.442423,12,99.254699
6.592136,12,99.268346
-14.951684,22,99.290379
22.133075,11,99.301898
16.861989,14,99.316358
-9.813475,13,99.330878
18.901845,10,99.340905
3.844272,11,99.359416
-5.633169,12,99.375582
-5.371573,10,99.388102
-208.973666,200,99.560904
0.298194,9,99.570917
-2.110643,10,99.584928
13.188803,11,99.602076
-13.492136,13,99.623859
-9.353789,13,99.638964
24.615777,11,99.651474
1.69105,12,99.664739
2.643146,10,99.67432
-12.094272,13,99.686413
9.849905,13,99.701515
18.636996,11,99.71103
8.129424,13,99.734722
-12.879258,32,99.770915
5.237981,10,99.783013
-5.633169,12,99.798182
14.264817,12,99.819307
0.394272,14,99.851292
3.477864,11,99.869417
-6.311103,14,99.890182
14.827769,12,99.90425
-3.115282,12,99.919397
-1.575445,12,99.937585
-0.574555,13,99.955104
17.545657,10,99.971195
-0.178427,15,99.994294
10.811361,12,100.010326
7.346088,10,100.025371
-2.063064,12,100.043024
0.1,12,100.068646
-4.124555,13,100.090178
-6.272136,12,100.104911
14.712286,11,100.118114
23.025808,11,100.134556
3.742423,14,100.154314
-5.954248,12,100.171462
-8.622136,10,101.573649
-3.213453,11,101.586756
25.08953,11,101.599759
-1.626516,11,101.610916
15.516667,10,101.623537
0.348194,13,101.63762
-3.314891,11,101.652319
-1.661033,9,101.66083
-202.1,200,101.848377
-2.697581,12,101.8604
18.564706,12,101.88007
-3.095161,10,101.89208
-4.125445,11,101.908602
2.015845,13,101.933321
-2.065282,13,101.94833
5.920287,14,101.973623
-6.65,12,102.000274
-4.411103,11,102.014388
39.831432,13,102.037224
4.5,13,102.054358
0.191853,14,102.069687
15.315401,12,102.083469
9.701142,12,102.093452
3.787098,12,102.11005
27.606854,12,102.126811
12.112878,12,102.14923
1.596211,12,102.169594
-10.5,11,102.181475
-3.263453,11,102.190476
3.449111,11,102.204685
-203.061993,200,102.464745
13.388699,11,102.482728
-2.403789,11,102.502694
-5.386547,10,102.518636
16.966667,12,102.532424
32.924638,12,102.548471
24.048159,12,102.565873
-1.924555,11,102.585506
-3.25,12,102.61315
0.527864,10,102.631818
8.992423,14,102.649047
18.705633,11,102.658802
-6.185281,13,102.675673
14.916667,12,102.691426
4.55941,12,102.715477
-8.223484,13,102.73337
6.472205,12,102.748379
1.889768,12,102.761609
2.356991,11,102.77433
2.156991,10,102.785854
-2.078427,13,102.804865
6.313708,17,102.826989
4.527864,13,102.842104
-195.322583,200,103.02457
-4.4,14,103.042761
-4.161103,10,103.056276
9.216667,11,103.070554
-200.129501,200,103.325616
8.464061,12,103.342138
-5.435109,13,103.357438
8.82558,11,103.373603
6.498583,14,103.390751
-2.9,11,103.40327
-2.947581,14,103.422075
15.145177,10,103.434593
-2.297581,12,103.449197
7.763995,13,103.46683
16.606435,12,103.488324
3.549111,11,103.502644
5.313708,13,103.517326
28.598652,11,103.526326
1.127864,13,103.540456
2.372395,13,103.555987
-4.25,11,103.568659
3.42033,11,103.584191
-14.8,10,103.597798
-6.838967,10,103.60631
-0.022136,12,103.620698
-7.627864,12,103.635324
-6.021656,12,103.649883
-2.175445,13,103.661659
6.572205,14,103.678312
19.090742,12,103.67886
38.759973,13,103.699715
-12.021573,12,103.711615
0.224555,11,103.721845
-4.15,9,103.72892
-0.806854,14,103.72892
7.920499,11,103.74964
-2.372136,13,103.761753
3.75,14,103.778957
0.827864,11,103.778957
1.117784,13,103.799973
16.586996,11,103.811667
19.100779,11,103.821691
-3.924555,9,103.830713
-198.742457,200,105.07445
-2.563064,11,105.088655
2.144272,11,105.103891
19.367468,12,105.111483
-4.0,11,105.132905
-6.952419,13,105.150816
-6.598039,10,105.164588
-200.135704,200,105.378865
1.565845,11,105.394967
2.198039,10,105.400155
32.512582,12,105.411683
-8.894272,13,105.4289
13.055564,12,105.444964
-5.624555,10,105.454113
0.827864,11,105.464712
4.05,12,105.476732
13.239673,13,105.485808
1.3,10,105.499937
3.7,13,105.511619
-7.444272,12,105.526717
33.878427,10,105.539128
2.794272,13,105.551881
-206.956612,200,105.711708
7.531546,12,105.711708
4.392136,11,105.72833
19.501948,12,105.750149
-10.298039,13,105.763551
3.499111,11,105.775578
8.489089,14,105.778799
2.610418,12,105.799989
16.027769,12,105.811513
21.162795,14,105.824974
7.246088,10,105.828204
16.694531,9,105.828204
5.416408,13,105.849728
-6.888897,13,105.861616
9.182343,13,105.878752
-4.314891,10,105.878752
-2.647581,10,105.90179
1.961904,11,105.911534
7.831546,12,105.928788
5.631793,13,105.947199
-6.536547,14,105.965532
23.234629,12,105.980772
-1.003872,11,105.991311
16.923521,9,105.999696
-4.664891,13,106.011601
-3.35,11,106.011601
-0.225925,11,106.028314
18.500143,13,106.042196
4.60941,11,106.049631
15.062878,13,106.06928
16.610939,12,106.078758
20.601948,11,106.093428
23.009302,13,106.100022
4.92441,13,106.111392
10.155633,12,106.127058
1.17033,13,106.128765
21.308739,11,106.146005
7.092072,10,106.149933
11.269086,13,106.163608
5.499111,12,106.179495
-0.022136,14,106.194805
1.946211,13,106.208712
-1.205617,13,106.223796
4.856629,12,106.228268
4.767661,10,106.244872
19.849893,12,106.249842
2.076975,10,106.261799
7.721573,14,106.276792
15.881948,9,106.278821
17.801454,13,106.299706
18.759132,10,106.310498
-208.706612,200,106.473536
10.727393,11,106.484299
-0.643146,14,106.494976
2.595094,13,106.508647
-3.377864,10,106.511613
10.619288,12,106.532977
3.1,13,106.544415
0.077864,10,106.549957
-1.274555,14,106.561869
13.016667,11,106.578748
0.144272,9,106.578748
23.115657,13,106.600056
-0.810847,11,106.608953
8.574515,11,106.611585
1.027864,13,106.628779
-12.419612,16,106.644902
0.477864,12,106.659051
15.192111,10,106.661489
14.223521,11,106.678782
3.677821,12,106.679533
6.463708,15,106.700175
6.830158,10,106.716026
-5.924555,12,106.728467
5.549111,12,106.740995
7.716953,13,106.750128
4.392136,13,106.766995
19.276704,11,106.775015
11.205564,13,106.778775
19.473521,12,106.7949
5.581153,14,106.808685
12.520455,13,106.811415
-0.40903,11,106.828257
11.602255,13,106.828257
17.886996,13,106.850008
-1.526516,11,106.861514
4.565525,15,106.878822
8.35958,13,106.878822
2.191902,11,106.900046
-1.262582,11,106.911567
20.159462,11,106.923846
10.438803,10,106.930104
-8.705728,12,106.955841
-3.371573,10,106.968616
-201.504415,200,108.491593
12.351865,12,108.499967
20.451342,11,108.511517
23.16486,15,108.529024
14.060459,10,108.529024
4.442136,11,108.549972
-7.667632,12,108.561691
-202.158596,200,108.711365
15.523521,10,108.744302
16.393641,16,108.758925
-2.491404,10,108.771522
0.4,12,108.778765
-203.488007,200,108.944863
-4.27967,14,108.963531
13.116667,13,108.97392
-200.15,200,109.12852
31.200801,11,109.1499
0.625445,11,109.162461
8.113767,14,109.181571
-0.775925,12,109.181571
1.05,21,109.214913
-13.844272,14,109.232643
-3.885749,15,109.248785
-0.303789,11,109.260548
16.810939,12,109.271922
2.616408,13,109.278557
7.299086,11,109.300069
2.492136,11,109.317024
-6.746211,14,109.340394
-12.574288,14,109.375797
-4.646211,12,109.389505
-5.5,11,109.404103
-5.935281,11,109.423632
16.792111,11,109.438438
4.572205,9,109.452484
3.233477,9,109.465139
5.40238,13,109.48836
20.098213,10,109.508883
-9.172136,13,109.533222
1.771573,11,109.552386
19.752325,12,109.568594
0.748039,14,109.587714
6.903119,15,109.606464
1.75,14,109.621572
-0.925445,13,109.636091
-5.772136,12,109.648664
16.752278,11,109.657746
19.996751,13,109.671892
4.742136,11,109.683407
22.784451,13,109.696988
0.625903,10,109.7075
15.916061,11,109.720674
5.35238,13,109.735852
0.667784,12,109.75035
-7.121573,11,109.759863
-0.676436,13,109.773484
-209.8,200,109.975071
13.723521,12,109.992464
-6.126058,12,109.999876
-2.847581,10,110.02003
-6.322291,14,110.028636
11.212878,11,110.049866
17.172041,12,110.066391
0.17033,13,110.078224
-14.827821,11,110.09473
-13.771573,11,110.100191
-14.527864,13,110.111407
-198.692457,200,110.294766
11.573521,11,110.308874
4.966408,12,110.311392
-5.311103,11,110.328611
-203.825485,200,111.580451
35.035658,10,111.590479
20.072041,10,111.604434
-198.061456,200,111.782485
14.715401,10,111.7905
15.412878,9,111.800189
2.439768,14,111.811275
4.5,15,111.811275
85.106854,12,111.834435
-2.374555,13,111.844639
-0.25,11,111.849842
14.45863,11,111.861288
-0.727864,10,111.861288
1.621573,10,111.878465
-14.2,10,111.894596
24.639673,13,111.899944
5.789089,10,111.915358
12.188803,13,111.932758
-200.042136,200,112.102099
16.616667,11,112.111286
2.611904,11,112.128453
5.192136,14,112.128453
2.663413,11,112.149817
4.25,11,112.16381
-6.05,12,112.176874
25.544341,13,112.178504
-8.685281,13,112.199619
8.305737,14,112.212298
10.11077,15,112.22848
-3.478344,10,112.22848
-0.174097,13,112.250097
9.454651,14,112.263199
-5.624179,12,112.275257
10.721102,11,112.278445
5.463708,12,112.294639
-1.775925,12,112.299729
-204.138544,200,112.521408
3.42,12,112.52966
20.222255,11,112.54846
1.946211,13,112.562046
-3.914891,11,112.572582
16.556587,13,112.594649
21.22857,12,112.606317
7.61077,12,112.611061
-11.618454,24,112.628525
-2.882299,12,112.65432
-14.165525,14,112.661689
7.170563,13,112.686471
